Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 21_level_0_Matches
2022-2023,Ligue1,Montpellier,Issiaga Sylla,gn GUI,DF,29-071,6.0,21.0,4.2,19.0,1.0,1.0,0.0,0.0,0.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Montpellier,Valère Germain,fr FRA,"FW,MF",32-330,7.1,13.0,1.85,10.0,0.0,0.0,2.0,1.0,0.0,3.0,0.43,1.0,0.0,0.0,1.0,1.0,0.0,Matches
2022-2023,Ligue1,Montpellier,Mamadou Sakho,fr FRA,DF,33-028,6.0,3.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Montpellier,Khalil Fayad,fr FRA,MF,18-277,5.9,10.0,1.75,8.0,0.0,1.0,1.0,0.0,0.0,4.0,0.7,3.0,0.0,0.0,1.0,0.0,0.0,Matches
2022-2023,Ligue1,Montpellier,Théo Sainte-Luce,fr FRA,DF,24-144,3.9,7.0,1.77,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Montpellier,Bingourou Kamara,sn SEN,GK,26-143,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Montpellier,Arnaud Souquet,fr FRA,"DF,FW",31-029,4.0,5.0,1.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Montpellier,Béni Makouana,cg CGO,"FW,MF",20-166,2.2,2.0,0.9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,0.0,0.0,0.0,1.0,0.0,Matches
2022-2023,Ligue1,Montpellier,Matis Carvalho,pt POR,GK,23-319,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Montpellier,Cheikh Faye,sn SEN,FW,24-045,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Montpellier,Sacha Delaye,fr FRA,"FW,MF",20-324,0.2,2.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Montpellier,Axel Gueguin,fr FRA,"FW,MF",17-354,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Montpellier,Squad Total,,,26.4,27.0,476.0,17.63,332.0,45.0,23.0,32.0,36.0,8.0,68.0,2.52,51.0,2.0,1.0,8.0,6.0,0.0,
2022-2023,Ligue1,Montpellier,Opponent Total,,,27.3,27.0,627.0,23.22,449.0,57.0,30.0,45.0,35.0,11.0,76.0,2.81,57.0,4.0,6.0,5.0,4.0,0.0,
2022-2023,Ligue1,Nantes,Alban Lafont,fr FRA,GK,24-049,26.0,4.0,0.16,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Andrei Girotto,br BRA,"DF,MF",31-024,25.8,24.0,0.97,21.0,1.0,0.0,2.0,0.0,0.0,5.0,0.2,3.0,1.0,0.0,1.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Ludovic Blas,fr FRA,"FW,MF",25-072,22.5,87.0,4.04,58.0,11.0,9.0,8.0,1.0,0.0,4.0,0.19,3.0,0.0,0.0,1.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Pedro Chirivella,es ESP,MF,25-294,20.5,45.0,2.27,42.0,0.0,2.0,0.0,0.0,1.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Moses Simon,ng NGA,"FW,MF",27-244,19.4,59.0,3.15,40.0,9.0,5.0,4.0,1.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Jean-Charles Castelletto,cm CMR,DF,28-046,18.5,10.0,0.54,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Samuel Moutoussamy,cd COD,MF,26-213,17.4,29.0,1.76,27.0,0.0,1.0,0.0,1.0,0.0,3.0,0.18,3.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Nicolas Pallois,fr FRA,DF,35-175,17.0,2.0,0.13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Moussa Sissoko,fr FRA,MF,33-209,15.6,27.0,1.85,24.0,0.0,0.0,3.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Quentin Merlin,fr FRA,DF,20-301,14.1,42.0,2.99,19.0,17.0,2.0,2.0,2.0,0.0,2.0,0.14,1.0,1.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Mostafa Mohamed,eg EGY,FW,25-105,15.2,26.0,1.75,17.0,0.0,2.0,4.0,3.0,0.0,4.0,0.27,3.0,0.0,0.0,0.0,1.0,0.0,Matches
2022-2023,Ligue1,Nantes,Ignatius Ganago,cm CMR,FW,24-025,12.7,23.0,1.96,14.0,0.0,0.0,5.0,3.0,1.0,7.0,0.6,4.0,0.0,0.0,1.0,1.0,1.0,Matches
2022-2023,Ligue1,Nantes,Fabien Centonze,fr FRA,DF,27-056,12.2,18.0,1.61,14.0,2.0,1.0,0.0,1.0,0.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Evann Guessand,fr FRA,"FW,MF",21-255,11.4,24.0,2.1,14.0,0.0,5.0,3.0,2.0,0.0,4.0,0.35,3.0,0.0,1.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Dennis Appiah,fr FRA,"DF,MF",30-277,8.8,11.0,1.25,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Jaouen Hadjam,fr FRA,DF,19-352,6.5,9.0,1.61,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Florent Mollet,fr FRA,MF,31-114,5.5,21.0,4.06,11.0,5.0,0.0,3.0,2.0,0.0,1.0,0.19,0.0,1.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Sébastien Corchia,fr FRA,"DF,MF",32-132,6.8,14.0,2.05,11.0,1.0,1.0,0.0,0.0,1.0,4.0,0.59,4.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Charles Traore,ml MLI,DF,31-071,3.6,2.0,0.56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,João Victor,br BRA,DF,24-239,4.1,2.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Marcus Coco,fr FRA,"DF,FW",26-262,3.6,9.0,2.52,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Fábio,br BRA,"DF,MF",32-247,2.5,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Andy Delort,dz ALG,FW,31-155,2.1,8.0,3.87,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Rémy Descamps,fr FRA,GK,26-261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Abdoul Kader Bamba,fr FRA,"FW,MF",28-292,0.9,3.0,3.46,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Nathan Zeze,fr FRA,DF,17-268,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Lohann Doucet,fr FRA,"MF,FW",20-180,1.0,6.0,5.93,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Mohamed Achi,fr FRA,FW,21-056,0.4,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Nantes,Stredair Appuah,fr FRA,FW,18-259,0.1,,,,,,,,,,,,,,,,,Matches
2022-2023,Ligue1,Nantes,Squad Total,,,27.3,27.0,516.0,19.11,377.0,49.0,32.0,36.0,17.0,5.0,45.0,1.67,35.0,3.0,1.0,3.0,2.0,1.0,
2022-2023,Ligue1,Nantes,Opponent Total,,,27.1,27.0,546.0,20.22,409.0,33.0,34.0,39.0,23.0,8.0,53.0,1.96,37.0,1.0,6.0,4.0,4.0,1.0,
2022-2023,Ligue1,Strasbourg,Matz Sels,be BEL,GK,31-015,27.0,2.0,0.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Alexander Djiku,gh GHA,DF,28-216,23.0,15.0,0.68,14.0,1.0,0.0,0.0,0.0,0.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Habib Diallo,sn SEN,FW,27-268,22.1,33.0,1.57,23.0,0.0,2.0,4.0,4.0,0.0,2.0,0.09,0.0,0.0,1.0,1.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Kévin Gameiro,fr FRA,FW,35-308,19.9,50.0,2.61,37.0,0.0,1.0,9.0,3.0,0.0,3.0,0.16,0.0,0.0,0.0,2.0,1.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Jean-Ricner Bellegarde,fr FRA,MF,24-259,17.7,63.0,3.57,43.0,13.0,2.0,1.0,4.0,0.0,7.0,0.4,6.0,0.0,0.0,1.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Maxime Le Marchand,fr FRA,DF,33-153,17.4,17.0,0.98,12.0,0.0,2.0,0.0,1.0,2.0,3.0,0.17,1.0,0.0,0.0,0.0,1.0,1.0,Matches
2022-2023,Ligue1,Strasbourg,Sanjin Prcić,ba BIH,MF,29-113,16.7,26.0,1.59,18.0,2.0,1.0,1.0,4.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Dimitri Liénard,fr FRA,"DF,MF",35-028,15.7,45.0,3.06,27.0,16.0,0.0,1.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Ismaël Doukouré,fr FRA,DF,19-232,15.3,11.0,0.72,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Gerzino Nyamsi,fr FRA,DF,26-050,12.4,10.0,0.85,8.0,1.0,0.0,1.0,0.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Jean-Eudes Aholou,ci CIV,MF,28-358,11.0,16.0,1.6,11.0,0.0,0.0,0.0,2.0,3.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Lucas Perrin,fr FRA,DF,24-114,12.2,8.0,0.66,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Adrien Thomasson,fr FRA,MF,29-093,10.4,38.0,3.65,32.0,1.0,2.0,2.0,0.0,1.0,3.0,0.29,2.0,0.0,0.0,1.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Mouhamadou Diarra,sn SEN,MF,19-069,9.8,23.0,2.42,13.0,0.0,4.0,3.0,3.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,1.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Thomas Delaine,fr FRA,DF,30-354,8.6,14.0,1.78,12.0,0.0,1.0,0.0,0.0,1.0,3.0,0.38,3.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Ludovic Ajorque,fr FRA,FW,29-016,8.6,22.0,2.57,20.0,0.0,0.0,2.0,0.0,0.0,2.0,0.23,1.0,0.0,0.0,1.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Ibrahima Sissoko,fr FRA,MF,25-137,9.5,16.0,1.78,11.0,0.0,0.0,2.0,3.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Colin Dagba,fr FRA,DF,24-185,7.4,18.0,2.71,15.0,2.0,0.0,0.0,1.0,0.0,2.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Ronaël Pierre-Gabriel,fr FRA,DF,24-273,7.3,15.0,2.06,8.0,3.0,1.0,1.0,1.0,1.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Frederic Guilbert,fr FRA,DF,28-079,6.6,15.0,2.67,8.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Morgan Sanson,fr FRA,MF,28-207,5.2,10.0,2.18,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Eduard Sobol,ua UKR,DF,27-327,5.5,6.0,1.14,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.19,0.0,0.0,0.0,0.0,0.0,1.0,Matches
2022-2023,Ligue1,Strasbourg,Lebo Mothiba,za RSA,"FW,MF",27-044,3.3,2.0,0.67,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Nordine Kandil,fr FRA,"MF,FW",21-133,0.9,5.0,5.63,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.13,0.0,0.0,0.0,1.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Franci Bouebari,fr FRA,DF,19-182,0.8,1.0,1.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Karol Fila,pl POL,DF,24-273,0.5,3.0,5.63,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.87,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Dany Jean,ht HAI,"DF,MF",20-105,0.1,1.0,6.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Marvin Senaya,tg TOG,DF,22-044,0.1,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Strasbourg,Squad Total,,,28.3,27.0,486.0,18.0,347.0,46.0,17.0,31.0,31.0,14.0,42.0,1.56,29.0,0.0,1.0,7.0,3.0,2.0,
2022-2023,Ligue1,Strasbourg,Opponent Total,,,26.9,27.0,550.0,20.37,403.0,47.0,24.0,34.0,32.0,10.0,77.0,2.85,52.0,7.0,1.0,7.0,9.0,1.0,
2022-2023,Ligue1,Brest,Marco Bizot,nl NED,GK,32-003,26.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Lilian Brassier,fr FRA,DF,23-131,23.4,23.0,1.03,20.0,1.0,0.0,1.0,1.0,0.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Franck Honorat,fr FRA,"FW,MF",26-214,21.1,86.0,4.27,52.0,23.0,3.0,6.0,2.0,0.0,7.0,0.35,4.0,2.0,0.0,1.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Pierre Lees-Melou,fr FRA,MF,29-292,20.7,29.0,1.47,22.0,1.0,0.0,3.0,0.0,3.0,2.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,Matches
2022-2023,Ligue1,Brest,Haris Belkebla,dz ALG,MF,29-044,19.8,32.0,1.7,27.0,0.0,0.0,0.0,3.0,2.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,Matches
2022-2023,Ligue1,Brest,Jean-Kevin Duverne,fr FRA,DF,25-244,18.4,28.0,1.61,22.0,3.0,0.0,0.0,3.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0,Matches
2022-2023,Ligue1,Brest,Brendan Chardonnet,fr FRA,DF,28-081,17.5,17.0,0.97,15.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Mahdi Camara,fr FRA,MF,24-256,15.3,25.0,1.62,17.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Hugo Magnetti,fr FRA,MF,24-287,14.6,29.0,2.13,24.0,0.0,2.0,2.0,0.0,1.0,5.0,0.37,3.0,0.0,0.0,1.0,0.0,1.0,Matches
2022-2023,Ligue1,Brest,Jérémy Le Douaron,fr FRA,"FW,MF",24-326,14.4,27.0,1.91,15.0,0.0,2.0,4.0,3.0,3.0,3.0,0.21,2.0,0.0,0.0,1.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Achraf Dari,ma MAR,DF,23-311,13.8,7.0,0.55,3.0,2.0,0.0,0.0,1.0,1.0,2.0,0.16,1.0,0.0,0.0,0.0,1.0,0.0,Matches
2022-2023,Ligue1,Brest,Noah Fadiga,sn SEN,DF,23-100,12.3,14.0,1.23,7.0,0.0,3.0,0.0,3.0,1.0,2.0,0.18,1.0,0.0,1.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Mathias Pereira Lage,pt POR,"MF,FW",26-103,12.0,22.0,1.83,15.0,1.0,2.0,1.0,3.0,0.0,3.0,0.25,2.0,0.0,0.0,0.0,1.0,0.0,Matches
2022-2023,Ligue1,Brest,Christophe Hérelle,mq MTQ,DF,30-203,11.8,6.0,0.51,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Islam Slimani,dz ALG,FW,34-268,11.0,23.0,2.1,22.0,0.0,0.0,1.0,0.0,0.0,3.0,0.27,3.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Romain Del Castillo,fr FRA,"FW,MF",26-349,9.7,38.0,4.31,23.0,9.0,1.0,3.0,1.0,1.0,8.0,0.91,4.0,2.0,1.0,0.0,1.0,0.0,Matches
2022-2023,Ligue1,Brest,Steve Mounié,bj BEN,FW,28-165,7.7,12.0,1.71,7.0,0.0,0.0,4.0,0.0,1.0,1.0,0.14,0.0,0.0,0.0,1.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Kenny Lala,fr FRA,DF,31-161,6.7,17.0,2.52,3.0,13.0,0.0,0.0,1.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Youcef Belaïli,dz ALG,"FW,MF",30-364,4.0,15.0,3.79,8.0,6.0,0.0,0.0,1.0,0.0,2.0,0.51,0.0,2.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Jere Uronen,fi FIN,DF,28-243,3.3,4.0,1.2,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Alberth Elis,hn HON,"MF,FW",27-029,2.5,10.0,3.98,6.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Irvin Cardona,fr FRA,"FW,MF",25-217,2.6,3.0,1.16,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Banzouzi Locko,fr FRA,DF,20-311,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Taïryk Arconte,fr FRA,FW,19-121,1.4,3.0,2.11,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Félix Lemaréchal,ci CIV,MF,19-218,1.2,2.0,1.87,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Joaquín Blázquez,ar ARG,GK,22-044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Karamoko Dembele,sct SCO,"FW,MF",20-019,1.8,7.0,3.89,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Axel Camblan,fr FRA,"FW,MF",19-195,0.8,3.0,3.97,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Hianga Mananga Mbock,fr FRA,MF,23-075,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Brest,Squad Total,,,27.2,27.0,485.0,17.96,331.0,64.0,17.0,30.0,27.0,16.0,44.0,1.63,24.0,7.0,2.0,4.0,5.0,2.0,
2022-2023,Ligue1,Brest,Opponent Total,,,26.7,27.0,625.0,23.15,446.0,60.0,32.0,46.0,36.0,5.0,68.0,2.52,44.0,8.0,2.0,7.0,6.0,1.0,
2022-2023,Ligue1,Auxerre,Birama Touré,ml MLI,MF,30-280,26.8,22.0,0.85,18.0,1.0,0.0,0.0,1.0,2.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Auxerre,Jubal,br BRA,DF,29-196,24.7,11.0,0.46,8.0,1.0,0.0,1.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,Matches
2022-2023,Ligue1,Auxerre,Benoît Costil,fr FRA,GK,35-253,19.0,4.0,0.21,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Auxerre,Gideon Mensah,gh GHA,DF,24-238,17.9,30.0,1.78,27.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Auxerre,Hamza Sakhi,ma MAR,MF,26-279,17.7,64.0,3.63,50.0,8.0,1.0,3.0,2.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Auxerre,Rayan Raveloson,mg MAD,"DF,MF",26-056,16.2,21.0,1.38,19.0,0.0,1.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Auxerre,Mathias Autret,fr FRA,"MF,FW",32-012,14.0,52.0,3.72,33.0,12.0,3.0,3.0,0.0,1.0,7.0,0.5,3.0,2.0,0.0,2.0,0.0,0.0,Matches
2022-2023,Ligue1,Auxerre,Julian Jeanvier,gn GUI,DF,30-347,13.8,7.0,0.51,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Auxerre,Nuno da Costa,cv CPV,"FW,MF",32-031,14.4,34.0,2.39,21.0,0.0,6.0,4.0,3.0,0.0,3.0,0.21,2.0,0.0,1.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Auxerre,Lassine Sinayoko,ml MLI,"MF,FW",23-095,14.1,42.0,3.0,30.0,0.0,3.0,5.0,4.0,0.0,5.0,0.36,3.0,0.0,0.0,0.0,2.0,0.0,Matches
2022-2023,Ligue1,Auxerre,M'Baye Niang,sn SEN,FW,28-084,12.7,13.0,1.1,8.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Auxerre,Gauthier Hein,fr FRA,"MF,FW",26-218,12.6,31.0,2.65,23.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Auxerre,Gaëtan Perrin,fr FRA,"MF,FW",26-279,11.5,28.0,2.62,18.0,3.0,5.0,1.0,1.0,0.0,3.0,0.28,2.0,1.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Auxerre,Paul Joly,fr FRA,DF,22-279,9.6,18.0,1.87,14.0,0.0,2.0,1.0,1.0,0.0,3.0,0.31,1.0,0.0,1.0,0.0,1.0,0.0,Matches
2022-2023,Ligue1,Auxerre,Akim Zedadka,dz ALG,DF,27-287,9.5,13.0,1.53,8.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2022-2023,Ligue1,Auxerre,Souleymane Touré,fr FRA,DF,19-350,8.9,8.0,1.02,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
